algorithm,mode,patient_id,clean_prob,adv_prob,success,confidence_drop,efficiency,l2_norm,linf_norm,l0_norm,param_steps,param_overshoot
deepfool,lesion,a0c22f32-1156-4c62-894a-19ce51aee219,0.517,0.5,0.0,0.01709,8.165444146854987e-05,209.29472349358733,1.763065678782992,114213,50,0.01
deepfool,lesion,f655a822-225d-4fe0-a69f-0886f91c5f2b,0.524,0.5,0.0,0.02393,7.179056169298866e-05,333.27196061789243,1.79226253374815,117279,50,0.01
deepfool,lesion,3bf6bb05-9ec6-4c32-a8c4-fdd7704c188c,0.522,0.5,0.0,0.02197,0.00010293003537771658,213.47176427501336,1.763065678782992,97570,50,0.01
deepfool,lesion,ec4cf99b-0d23-4aa5-abac-3f8ae0257eb9,0.5195,0.5,0.0,0.01953,0.00011751992740009275,166.19521838480463,1.719270398068725,105722,50,0.01
deepfool,lesion,fd45f813-2237-4639-b340-2e1b97737da6,0.523,0.5,0.0,0.02295,7.773075335761174e-05,295.23988586140985,1.79226253374815,113372,50,0.01
deepfool,lesion,04e9f692-f3d6-496b-ae0c-905137cc1f84,0.5225,0.5,0.0,0.02246,9.518339142380724e-05,235.97538565357573,1.79226253374815,106247,50,0.01
deepfool,lesion,b4198862-dc25-4cff-acd5-b0b954bd3a03,0.5127,0.4998,1.0,0.01294,7.531560946815938e-05,171.80307263817815,1.79226253374815,114213,50,0.01
deepfool,lesion,3f350a20-291b-4a3c-8e7b-72b885f19ec9,0.5254,0.5,0.0,0.02539,0.00012439007080179302,204.12099482774877,1.79226253374815,106957,50,0.01
deepfool,lesion,17477206-a644-49de-83a8-b32d5ba9ba5b,0.5176,0.4998,1.0,0.01782,6.145449384995881e-05,290.0075243951814,1.79226253374815,119127,50,0.01
deepfool,lesion,a7cc220e-bef4-4d27-a921-7773ebef1282,0.5156,0.5,0.0,0.01563,5.783326349326229e-05,270.17323691653706,1.748467253033883,105757,50,0.01
deepfool,lesion,a4a95682-8ee5-42a1-a957-a4e8a924da2f,0.519,0.5,0.0,0.01904,0.00010969195153151115,173.60406559484554,1.748467253033883,87877,50,0.01
deepfool,lesion,b9a014f0-6ab0-449a-be4d-1911473dde10,0.513,0.5,0.0,0.01318,5.83979517755088e-05,225.75438604586498,1.79226253374815,101993,50,0.01
deepfool,lesion,35dd41bb-baee-48e7-a450-95532043dc36,0.5195,0.5,0.0,0.01953,9.16857906903328e-05,213.02373957868352,1.763065678782992,100698,50,0.01
deepfool,lesion,26950e98-3b48-4d7c-b2d0-daa4249be551,0.5195,0.5,0.0,0.01953,7.45687940796336e-05,261.92256748039233,1.79226253374815,117027,50,0.01
deepfool,lesion,e6dc5d04-2f76-425f-99d7-cae3aa095122,0.516,0.5,0.0,0.01611,5.633268146573394e-05,286.03788831245436,1.79226253374815,100815,50,0.01
deepfool,lesion,abc07cd4-2d0f-4ad8-a516-b45d035dadb1,0.5146,0.5,0.0,0.01465,9.391315766426296e-05,155.978542979341,1.79226253374815,72471,50,0.01
deepfool,lesion,b489923b-d8be-4e8d-8620-bea0343a2f67,0.5137,0.4998,1.0,0.013916,4.396518767945739e-05,316.5235123302469,1.79226253374815,105446,50,0.01
deepfool,lesion,073102b7-565c-460a-9b69-13e2f34c4ee9,0.518,0.4998,1.0,0.01831,7.71484552233254e-05,237.34171761734027,1.79226253374815,118538,50,0.01
deepfool,lesion,5bfdc9ee-e21d-46e5-bbfc-20cea10c3175,0.5146,0.4998,1.0,0.01489,7.510295762469021e-05,198.29549454857968,1.719270398068725,101573,50,0.01
deepfool,lesion,c7024796-39ed-4eda-906d-65a1fb5d5c52,0.518,0.5,0.0,0.01807,8.227959898349673e-05,219.57333862068143,1.690073546570507,113265,50,0.01
deepfool,lesion,baf86877-7802-4dff-8870-cf2f38bc082a,0.522,0.5,0.0,0.02197,0.00010137445728523786,216.74746121857572,1.79226253374815,104682,50,0.01
deepfool,lesion,fc0912c2-0cfc-420e-8c77-0fae34451d7e,0.516,0.5,0.0,0.01611,8.296180169593972e-05,194.22530513773776,1.777664106265571,99367,50,0.01
deepfool,lesion,b539db75-809d-4c0c-8b9f-b0e934ed740e,0.512,0.5,0.0,0.01221,5.4653219272947666e-05,223.3542948035583,1.79226253374815,106948,50,0.01
deepfool,lesion,b3db4730-7c2d-4b91-b09b-2346fef7dc58,0.516,0.4998,1.0,0.01636,9.61230887105403e-05,170.17162154762417,1.763065678782992,89368,50,0.01
deepfool,lesion,86459db9-dc9d-42f5-818d-9525684d5406,0.5176,0.4998,1.0,0.01782,4.867001280100218e-05,366.1857599541522,1.79226253374815,128937,50,0.01
deepfool,lesion,43605721-d0e0-4d58-b212-b05a295b21be,0.5176,0.5,0.0,0.01758,4.7030592689487314e-05,373.75937648897434,1.79226253374815,121345,50,0.01
deepfool,lesion,bd7e6f9f-2933-496e-b180-4799292c6afc,0.4968,0.4968,1.0,0.0,0.0,0.0,0.0,0,50,0.01
deepfool,lesion,8eb51db4-ac8d-4a83-b071-53fce028dd27,0.516,0.5,0.0,0.01611,7.262132666400426e-05,221.88084395407432,1.79226253374815,102110,50,0.01
deepfool,lesion,0927e819-9640-487d-a04e-f5d4732dbe0a,0.517,0.5,0.0,0.01709,8.3222894286953e-05,205.3502692449255,1.79226253374815,76877,50,0.01
deepfool,lesion,0a6a5956-58cf-4f17-9e39-7e0d17310f67,0.5156,0.5,0.0,0.01563,4.549470757544942e-05,343.44654207595926,1.79226253374815,120220,50,0.01
deepfool,lesion,0ff5bf5b-6af7-4537-90d0-1c47058d0627,0.519,0.5,0.0,0.01904,8.473549735915715e-05,224.73425356126407,1.79226253374815,105784,50,0.01
deepfool,lesion,7e2b8ceb-9db2-4159-9e63-96d734dd1218,0.521,0.5,0.0,0.021,5.593123010746383e-05,375.3912386532481,1.79226253374815,103138,50,0.01
deepfool,lesion,3f9d98ed-1a89-436c-a528-8d34b10a8530,0.5093,0.5,0.0,0.00928,5.110015912728394e-05,181.55214989409964,1.777664106265571,114137,50,0.01
deepfool,lesion,6d2371e4-f8cd-4f6f-bf9e-1e8773b3960a,0.5215,0.5,0.0,0.02148,9.245867943318743e-05,232.36731403459498,1.79226253374815,86994,50,0.01
deepfool,lesion,70764772-7dbc-4ab1-a5ed-08108fa547d8,0.52,0.5,0.0,0.02002,8.161669927926318e-05,245.2871952182745,1.79226253374815,104584,50,0.01
deepfool,lesion,59a7bb86-70cd-4b0f-9f17-330e2a76f4aa,0.514,0.4998,1.0,0.014404,5.0921859614733185e-05,282.87059788215583,1.777664106265571,105984,50,0.01
deepfool,lesion,6821b958-8b00-40f0-8ec2-8912d21acfaa,0.5146,0.5,0.0,0.01465,7.714497198523724e-05,189.88194722569514,1.777664106265571,100177,50,0.01
deepfool,lesion,53d4697b-98ba-4dbc-892e-a602baec576b,0.514,0.5,0.0,0.01416,5.590318288679399e-05,253.2978538648829,1.763065678782992,115421,50,0.01
deepfool,lesion,1f45c8c0-4475-45e9-85e5-0cf139d0572b,0.517,0.5,0.0,0.01709,7.308018218221126e-05,233.85059039205711,1.777664106265571,104221,50,0.01
deepfool,lesion,c3c1ef6e-055c-4f54-a7f5-d0f6eed1d2da,0.521,0.5,0.0,0.021,7.927730790982918e-05,264.8436772485816,1.79226253374815,97592,50,0.01
deepfool,lesion,3185ee2b-a09e-40fd-8f57-4d2802c0248d,0.518,0.4998,1.0,0.01831,9.523205486687635e-05,192.27293687659846,1.690073546570507,98608,50,0.01
deepfool,lesion,c8f8c1af-28f3-420d-85d6-9501a8002097,0.514,0.5,0.0,0.01416,4.966452507730748e-05,285.11611109663784,1.79226253374815,103833,50,0.01
deepfool,lesion,6735932c-c8ca-45d5-be56-1ff682a3182e,0.5195,0.5,0.0,0.01953,7.600396976706519e-05,256.97670870480556,1.763065678782992,104347,50,0.01
deepfool,lesion,d4a31817-cd95-46ad-b41d-9350faa087c8,0.517,0.5,0.0,0.01709,0.0001275119813964639,134.02539558685586,1.79226253374815,91863,50,0.01
deepfool,lesion,8502b7bb-f681-47a1-aa45-06f6b692841a,0.5176,0.4998,1.0,0.01782,6.079031367729921e-05,293.1760760275107,1.79226253374815,107335,50,0.01
deepfool,random_patch,bf842c92-c6ed-4be4-b188-c05ec8bf8dc2,0.5225,0.5,0.0,0.02246,8.674359810533957e-05,258.93481466904893,1.8059938089870644,107745,50,0.01
deepfool,random_patch,f92ddac9-aba6-4607-ba72-6ab7e8776fef,0.52,0.4998,1.0,0.02026,0.00015646649696216477,129.50805614530566,1.7885513271092766,65996,50,0.01
deepfool,random_patch,7f9623a6-510f-4e84-8e58-12b65a5e9dfc,0.521,0.5,0.0,0.021,0.0003110730866101514,67.49569361878733,1.4564987137831231,67935,50,0.01
deepfool,random_patch,051e6e97-fda7-4b5c-8d5f-084bf3607d22,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,50,0.01
deepfool,random_patch,5acc56a4-1b6e-4394-9364-9772047d583f,0.5107,0.5,0.0,0.01074,9.470744807513721e-05,113.42494932954472,1.79226253374815,73890,50,0.01
deepfool,random_patch,ad4d16e5-a851-4327-b9fe-5977da445669,0.512,0.5,0.0,0.01221,4.487437511836655e-05,272.0267684475246,1.79226253374815,101265,50,0.01
deepfool,random_patch,96f34fa9-0e56-4fdb-bfd7-781d8c453bcb,0.515,0.4998,1.0,0.01538,6.449317521480398e-05,238.48817061847026,1.79226253374815,93273,50,0.01
deepfool,random_patch,33a39200-fa81-4530-ae1e-274ca204f3ea,0.5103,0.5,0.0,0.010254,4.632939651422647e-05,221.32613461494185,1.79226253374815,88969,50,0.01
deepfool,random_patch,72848196-fd24-4106-9c33-9c29b7a66a04,0.5195,0.5,0.0,0.01953,8.656816710373264e-05,225.61699817128473,1.9183759511465024,95274,50,0.01
deepfool,random_patch,abcb43a2-7b1d-428a-b909-e54c92acbd5b,0.516,0.5,0.0,0.01611,8.043805327247622e-05,200.31913495734932,1.79226253374815,102843,50,0.01
deepfool,random_patch,9954f203-ec80-45ce-85a6-fb155368370f,0.5083,0.4993,1.0,0.00903,5.535663761338536e-05,163.18193289727887,1.79226253374815,93984,50,0.01
deepfool,random_patch,bf7b0977-4f77-45a7-8c03-77602f82b905,0.517,0.5,0.0,0.01709,5.253950397719602e-05,325.2760771569559,1.79226253374815,108835,50,0.01
deepfool,random_patch,c34a3ea0-04d7-4df6-afab-0d7c7280b749,0.5103,0.4998,1.0,0.0105,6.214416726977903e-05,168.93052615549007,1.8058406155514355,78594,50,0.01
deepfool,random_patch,e2bc24a7-e469-48e2-9d5a-6ffc8557d59e,0.5186,0.5,0.0,0.01855,6.713376120047441e-05,276.3838516945412,1.79226253374815,103242,50,0.01
deepfool,random_patch,175c8be2-76a4-469b-9595-ed33ecedb3cb,0.5225,0.5,0.0,0.02246,7.359164182953205e-05,305.210441578307,1.79226253374815,112685,50,0.01
deepfool,random_patch,bcaf0768-3841-4280-8de4-57e822f38c7a,0.5205,0.5,0.0,0.02051,6.800580398959737e-05,301.55973896664693,1.79226253374815,106106,50,0.01
deepfool,random_patch,6e73017c-4e3a-499b-a597-4a797bb179de,0.5244,0.5,0.0,0.02441,8.85168406903841e-05,275.81262852015703,1.79226253374815,103048,50,0.01
deepfool,random_patch,dc995045-8ec6-4cef-ba20-350c66732a9b,0.521,0.4998,1.0,0.02124,7.841389139149574e-05,270.8733618150653,1.8437193308340791,98323,50,0.01
deepfool,random_patch,bfbea630-4c43-485f-b1b2-0e5715109ae3,0.4983,0.4983,1.0,0.0,0.0,0.0,0.0,0,50,0.01
deepfool,random_patch,4a567c8b-ab4e-4c3a-a053-9a23b087545a,0.524,0.4998,1.0,0.02417,0.00013049475703007888,185.21757060418844,1.79226253374815,87050,50,0.01
deepfool,random_patch,0983ae59-b906-4fd5-a810-edfe0580fe3b,0.5156,0.5,0.0,0.01563,5.413725056267735e-05,288.6182773794321,1.79226253374815,103106,50,0.01
deepfool,random_patch,e15ecf55-b05a-4f6f-bb25-d51d4a438963,0.505,0.5,0.0,0.004883,1.744894608718815e-05,279.8342361439643,1.7338688238178337,94871,50,0.01
deepfool,random_patch,747b1c03-c554-41ea-9d57-7b54894985f3,0.5103,0.5,0.0,0.010254,5.306621527852407e-05,193.22852017334463,1.777664106265571,119974,50,0.01
deepfool,random_patch,87e4af8b-1110-481d-86de-f315ca03936d,0.5186,0.5,0.0,0.01855,8.129018707635404e-05,228.25248860307207,1.763065678782992,80522,50,0.01
deepfool,random_patch,878ae8b8-f206-4d82-8099-3a56f89bb9c4,0.5117,0.4998,1.0,0.01196,5.1940659070099684e-05,230.31842180391558,1.79226253374815,70914,50,0.01
deepfool,random_patch,72a10e64-2d93-4b61-8b90-8efef7284ced,0.5195,0.5,0.0,0.01953,0.00010475172666369452,186.4527738206891,1.748467253033883,82806,50,0.01
deepfool,random_patch,04e6f392-a196-447f-9b75-f5af995a36d0,0.5186,0.5,0.0,0.01855,0.00016495349183093456,112.48435721122948,1.690073546570507,64670,50,0.01
deepfool,random_patch,5a8415b5-f658-4d37-8144-1aa22420f84f,0.518,0.5,0.0,0.01807,0.00010907271799526715,165.63634409195893,1.875811238363327,73826,50,0.01
deepfool,random_patch,2c376b9a-167a-43d3-bcc2-b4af32fb9f74,0.507,0.4998,1.0,0.00708,3.1916457188914986e-05,221.83157995179494,1.704671972319616,84390,50,0.01
deepfool,random_patch,e6295ee0-bb33-49e3-9376-8b78f5a3fc52,0.5166,0.5,0.0,0.0166,7.836901925324382e-05,211.8383342985263,1.79226253374815,97789,50,0.01
deepfool,random_patch,780579a3-2dcc-4343-9c92-de8be54e2865,0.5146,0.5,0.0,0.01465,5.2361468101027926e-05,279.7560502164151,1.79226253374815,106389,50,0.01
deepfool,random_patch,228b3dc1-f78a-4ac9-b213-2a416583d063,0.521,0.5,0.0,0.021,8.617085497246968e-05,243.65655598805694,1.9225504237729778,88452,50,0.01
deepfool,random_patch,3a010152-9ce2-4780-bdd8-bac6fa101991,0.504,0.5,0.0,0.003906,1.5866470945847105e-05,246.1952637844623,1.79226253374815,108508,50,0.01
deepfool,random_patch,9b6f8882-b59f-4a4d-8f48-b3f355fd70b9,0.516,0.5,0.0,0.01611,6.312006486334057e-05,255.27985885716683,1.79226253374815,109573,50,0.01
deepfool,random_patch,d99282ee-dc00-40d4-bb8d-5f8dba263a05,0.515,0.5,0.0,0.01514,5.296138616354894e-05,285.8066951406257,1.79226253374815,103513,50,0.01
deepfool,random_patch,1748e4e2-5c73-4794-81fe-2c5fe4af8cdd,0.52,0.5,0.0,0.02002,7.735006047816667e-05,258.8172669222067,1.79226253374815,102119,50,0.01
deepfool,random_patch,095edab1-09c6-4f83-931e-f0a33b77639c,0.4946,0.4946,1.0,0.0,0.0,0.0,0.0,0,50,0.01
deepfool,random_patch,fd147f16-7eeb-474f-98df-c3b0c39c163c,0.5195,0.5,0.0,0.01953,7.053272878490724e-05,276.91045470332085,1.79226253374815,118637,50,0.01
deepfool,random_patch,f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,0.5176,0.5,0.0,0.01758,6.965586379477942e-05,252.3567154531632,1.79226253374815,103864,50,0.01
deepfool,random_patch,bc7b5348-574e-49a2-a20a-719d942a9c31,0.5166,0.5,0.0,0.0166,6.429833806504833e-05,258.1958258790734,1.777664106265571,111641,50,0.01
deepfool,random_patch,35ffa64a-fc84-4582-95ad-40d4eab93197,0.5137,0.4998,1.0,0.013916,4.457305513874647e-05,312.20690574690616,1.79226253374815,109639,50,0.01
deepfool,random_patch,0c89ca38-27ca-4cd0-88cb-18093fdcb04b,0.512,0.4998,1.0,0.01245,5.43133360171163e-05,229.24704662834566,1.79226253374815,97017,50,0.01
deepfool,random_patch,e5e4f0cf-58ec-4442-a54c-96d5d29d8f0b,0.516,0.5,0.0,0.01611,3.324743350441779e-05,484.64737127834104,1.79226253374815,128342,50,0.01
deepfool,random_patch,ae9439c0-31a2-4b2a-946e-f9f497109c42,0.511,0.5,0.0,0.01123,5.746061536202746e-05,195.44637102593558,1.777664106265571,98484,50,0.01
deepfool,random_patch,975aac17-f7e4-4b6c-a669-e73b0bb5caef,0.515,0.5,0.0,0.01514,6.044289091563511e-05,250.43009227541876,1.79226253374815,93328,50,0.01
deepfool,random_patch,bee78c8a-8a21-49b3-b1d5-93c93ccf300c,0.508,0.5,0.0,0.007812,3.1993501178808364e-05,244.19021713243612,1.79226253374815,78657,50,0.01
deepfool,random_patch,be9e9eea-96d0-43a3-801e-b39bfd209ca7,0.5205,0.5,0.0,0.02051,7.43354332289436e-05,275.8820606600248,1.9398139293405923,103705,50,0.01
deepfool,random_patch,32c41ed0-6704-465c-94d3-3073b9b4415e,0.5146,0.4998,1.0,0.01489,9.649745008247659e-05,154.33131249899665,1.719270398068725,71264,50,0.01
deepfool,random_patch,0ca3f31a-ace5-4bd2-9900-b152cc212c8e,0.5156,0.4998,1.0,0.01587,4.972232212780607e-05,319.15525955752423,1.79226253374815,111800,50,0.01
deepfool,random_patch,32c3e235-1885-4aad-b4ad-2ef8583fbb78,0.508,0.5,0.0,0.007812,3.7219358511986324e-05,209.90420877651144,1.719270398068725,73192,50,0.01
deepfool,random_patch,49b95513-daab-49bb-bc6e-c5254ab1bc07,0.5195,0.5,0.0,0.01953,9.955961744642193e-05,196.17642674767364,1.748467253033883,81573,50,0.01
deepfool,random_patch,e7f182ac-e84e-4e0a-89f9-be61ea3c66c2,0.5107,0.5,0.0,0.01074,5.3981986709078705e-05,198.9957790429665,1.8188354970604077,104822,50,0.01
deepfool,random_patch,f42223b1-1a5b-45c2-a1d2-25c6df776484,0.5234,0.5,0.0,0.02344,0.00012488304552118364,187.6755960021452,1.777664106265571,87780,50,0.01
deepfool,random_patch,3b75d0e1-a430-4d1e-a89e-672d25ca6953,0.5176,0.5,0.0,0.01758,0.00010580336761941217,166.1395605305557,1.79226253374815,90115,50,0.01
deepfool,random_patch,963b58ae-2175-4aa5-90be-c37d44809c91,0.5103,0.5,0.0,0.010254,4.695587348195797e-05,218.37324043115368,1.748467253033883,105323,50,0.01
deepfool,random_patch,4206173d-0db2-4f32-80fb-0bd99d5532e1,0.5244,0.5,0.0,0.02441,0.00012676767244537652,192.58902548086309,1.79226253374815,78899,50,0.01
deepfool,random_patch,b97b78b8-bcb0-4694-aa55-d3ca9c4396df,0.5244,0.5,0.0,0.02441,9.628003093600099e-05,253.57348000091162,1.79226253374815,109178,50,0.01
deepfool,random_patch,9a4b8ac5-0371-4bc0-a609-32ad46806f7c,0.5195,0.5,0.0,0.01953,8.46208541948588e-05,230.80894402434933,1.79226253374815,103139,50,0.01
deepfool,random_patch,3ef164d4-0e03-4695-bc05-bad84b526960,0.499,0.499,1.0,0.0,0.0,0.0,0.0,0,50,0.01
deepfool,random_patch,bc6dd946-0b3f-445f-8d78-3cc39a0b14ae,0.523,0.4998,1.0,0.0232,8.911731940740583e-05,260.2564745925404,1.79226253374815,102640,50,0.01
deepfool,random_patch,78228039-bc86-44ce-8a13-57cf49ccf493,0.506,0.5,0.0,0.00586,2.7243400217116e-05,215.0750256220346,1.777664106265571,99894,50,0.01
deepfool,random_patch,af31012f-209d-41cf-a2f4-4ef1105067c9,0.512,0.4998,1.0,0.01245,7.320244082668242e-05,170.0923047600006,1.79226253374815,103560,50,0.01
deepfool,random_patch,c60a0502-26cb-40a1-8343-43625a3c4e3f,0.5176,0.5,0.0,0.01758,7.907218363635324e-05,222.30478773736277,1.79226253374815,88119,50,0.01
deepfool,random_patch,be8c0087-ae1c-4b60-acb0-4b2e6157eadb,0.5083,0.5,0.0,0.0083,2.748324874038902e-05,302.0305688070439,1.79226253374815,99355,50,0.01
deepfool,random_patch,42da1a6f-7984-4d82-b10a-603b8e3724c5,0.515,0.4998,1.0,0.01538,6.390648727149955e-05,240.6775905084108,1.79226253374815,81735,50,0.01
deepfool,random_patch,32e8b837-8656-47e1-87ec-b365c7670984,0.5103,0.5,0.0,0.010254,5.447497155433941e-05,188.2315117728306,1.7050749781048704,109172,50,0.01
deepfool,random_patch,fb10f71b-fd9d-43cc-a310-c5b48b7d22c8,0.5137,0.5,0.0,0.01367,5.6055986045741055e-05,243.89678897599524,1.79226253374815,101905,50,0.01
deepfool,random_patch,9bc684ec-12a8-4c76-85a3-29a75d550968,0.5146,0.5,0.0,0.01465,9.954259089702137e-05,147.15748673006362,1.7338688238178337,85739,50,0.01
deepfool,random_patch,39919c47-0f93-417f-96fb-1aa8a6d6e7ab,0.5215,0.4998,1.0,0.02173,7.740182733752374e-05,280.72354841798654,1.79226253374815,90311,50,0.01
deepfool,random_patch,9e6239f2-9352-4bad-a19a-22538ddd0e27,0.514,0.5,0.0,0.01416,6.853735342966254e-05,206.604946656522,1.79226253374815,82966,50,0.01
deepfool,random_patch,9efa04ab-254a-4047-8f2f-91e5fe93062f,0.5225,0.5,0.0,0.02246,0.00011548107015718323,194.49886867408856,1.79226253374815,110406,50,0.01
deepfool,random_patch,342bd0cf-b337-40e9-8512-eb170292e2f2,0.5195,0.5,0.0,0.01953,7.621891230067285e-05,256.2520168510118,1.8330555619298499,111498,50,0.01
deepfool,random_patch,67bc7433-4582-493a-af6b-82d0383d9c32,0.513,0.5,0.0,0.01318,5.178086040000296e-05,254.60360541790914,1.719270398068725,80429,50,0.01
deepfool,random_patch,49f0fa25-89cd-41a7-9c70-4d7d8d9be572,0.522,0.4998,1.0,0.02222,0.00012874858076325206,172.55954777913732,1.79226253374815,90626,50,0.01
deepfool,random_patch,c1273696-fdec-48a9-988c-74e57b6323fa,0.5024,0.4998,1.0,0.002686,7.3017956766728865e-06,367.79266277013517,1.79226253374815,103478,50,0.01
deepfool,random_patch,2fba3da2-e622-477e-a8fe-8fcc06550b25,0.514,0.5,0.0,0.01416,5.575021746469841e-05,253.9928433177655,1.79226253374815,119301,50,0.01
deepfool,random_patch,bf99f510-56e1-421b-ad0f-ad10f4cdd3a3,0.5205,0.5,0.0,0.02051,8.85118748178751e-05,231.69560628234822,1.8808494050932887,88756,50,0.01
deepfool,random_patch,3e3babaa-b242-4dac-a549-9c87dec28ead,0.511,0.5,0.0,0.01123,3.300985482535085e-05,340.21563587868746,1.79226253374815,115506,50,0.01
deepfool,random_patch,b829950f-6e68-4f84-9d7c-65a0aa3d0cab,0.515,0.5,0.0,0.01514,8.433760281720008e-05,179.47769729672223,1.79226253374815,87818,50,0.01
deepfool,random_patch,01a7353d-25bb-4ff8-916b-f50dd541dccf,0.5146,0.5,0.0,0.01465,5.7844682117723745e-05,253.23741030522902,1.8256690538292637,108842,50,0.01
deepfool,random_patch,453a9434-2ca7-4a28-b6f3-833b994e6e73,0.5186,0.5,0.0,0.01855,8.165923163308592e-05,227.22094156547993,1.777664106265571,107385,50,0.01
deepfool,random_patch,df6fce59-efa3-41a1-bdf7-1ff27cad394f,0.517,0.5,0.0,0.01709,7.801989188064967e-05,219.04469920777203,1.79226253374815,76269,50,0.01
deepfool,random_patch,fdfce1ff-203e-4b23-a360-3803558a7f7a,0.5205,0.5,0.0,0.02051,0.0001241006001033835,165.25151757263635,1.79226253374815,86085,50,0.01
deepfool,random_patch,3b1a0e72-4870-4927-8171-293f1a767bde,0.516,0.4998,1.0,0.01636,7.210843878393457e-05,226.84476533034126,1.777664106265571,81535,50,0.01
deepfool,random_patch,13932109-fbd1-4b6b-b81c-91682740cc50,0.518,0.5,0.0,0.01807,0.00010241533148462321,176.40333714770392,1.704671972319616,94899,50,0.01
deepfool,random_patch,3817e718-4a42-4d67-a34a-ab1a4b9d52b3,0.503,0.5,0.0,0.00293,1.643145387830998e-05,178.29752142036332,1.777664106265571,67790,50,0.01
deepfool,random_patch,bf3ef845-34ab-4b80-81e7-ac7a3b23485a,0.509,0.5,0.0,0.00879,2.3589192007696015e-05,372.58853532993675,1.79226253374815,112122,50,0.01
deepfool,random_patch,b7b51f82-2aa9-4375-a84f-25c52eeb0b40,0.516,0.4998,1.0,0.01636,5.351858781644405e-05,305.64001297206977,1.79226253374815,109263,50,0.01
deepfool,random_patch,dd033b96-06ce-4587-b781-e0e2dd4026ac,0.523,0.5,0.0,0.02295,0.00018686798272316162,122.80979552355839,1.7338688238178337,77957,50,0.01
deepfool,random_patch,8917b2df-a22a-4da0-935c-397926ad5a1a,0.513,0.5,0.0,0.01318,6.752371510186163e-05,195.2439040037548,1.777664106265571,88561,50,0.01
deepfool,random_patch,a81ed846-615a-4432-8e34-67b1169ebea5,0.5283,0.5,0.0,0.02832,0.00011819882840298523,239.59892734522867,1.79226253374815,98626,50,0.01
deepfool,random_patch,3f25e62e-b79f-4cdd-8607-adc010808d4c,0.5103,0.4998,1.0,0.0105,3.214975035779533e-05,326.53587532859484,1.79226253374815,110860,50,0.01
deepfool,random_patch,b435cc3a-cc81-4361-ac91-235b4150265e,0.514,0.5,0.0,0.01416,6.752209778480543e-05,209.71143838649002,1.777664106265571,95177,50,0.01
deepfool,random_patch,38b147a7-352b-4adb-88b5-2449d362acae,0.52,0.5,0.0,0.02002,7.706970851034877e-05,259.7587513457524,2.015538607983909,97004,50,0.01
deepfool,random_patch,b6271674-f13d-4087-ae03-d6ae35381dfc,0.5176,0.5,0.0,0.01758,6.390896298065146e-05,275.0494481452111,1.79226253374815,105866,50,0.01
deepfool,random_patch,059f1e59-573c-49d1-ac78-3323a2ff047f,0.506,0.5,0.0,0.00586,1.9731581742430962e-05,296.95414570858424,1.79226253374815,96706,50,0.01
deepfool,random_patch,d20338e0-8ae9-4a30-9a0e-8225aae32073,0.516,0.5,0.0,0.01611,5.192375713597612e-05,310.32579571011905,1.79226253374815,106669,50,0.01
deepfool,random_patch,94399962-8f89-4dfa-a93f-7a3df88feca5,0.522,0.5,0.0,0.02197,0.00012573340471134608,174.75591549585923,1.485695565281341,109377,50,0.01
deepfool,random_patch,d759f178-2451-47bc-80c0-2efe67588693,0.5176,0.51,0.0,0.007812,5.167245813962612e-05,151.19272975891374,1.763065678782992,81969,50,0.01
deepfool,random_patch,baf8fe18-a7ca-4e9c-b3dc-5c80d474545b,0.5195,0.5,0.0,0.01953,7.428740019572132e-05,262.91470623280816,1.79226253374815,103016,50,0.01
deepfool,random_patch,9708b405-8887-4824-b354-f7c245eedfc3,0.522,0.5,0.0,0.02197,7.713002323746768e-05,284.87812303101936,1.79226253374815,108703,50,0.01
deepfool,random_patch,f7856767-112d-4ff6-8b20-1188c0c47a1a,0.5205,0.5,0.0,0.02051,8.765539696695609e-05,233.95949603484635,1.79226253374815,95163,50,0.01
deepfool,random_patch,b23184fc-0e6e-4802-a451-da82e2ac6e9a,0.5195,0.5,0.0,0.01953,6.280778810482762e-05,310.9686010081078,1.79226253374815,88224,50,0.01
deepfool,random_patch,1923df31-e23a-4ee4-86f8-35d124af2f61,0.521,0.4998,1.0,0.02124,0.00013091540657163292,162.24396295228124,1.748467253033883,81900,50,0.01
deepfool,random_patch,b6d61fae-fa1f-4328-b065-033ee168cd98,0.5073,0.5,0.0,0.007324,3.291404825327442e-05,222.52561256855475,1.79226253374815,96592,50,0.01
deepfool,random_patch,b5017804-ddc0-44fa-8d64-15628c25e031,0.512,0.5,0.0,0.01221,3.93007900734588e-05,310.60523787919544,1.79226253374815,104716,50,0.01
deepfool,random_patch,37f025d9-05c0-4e27-9a75-2e6a2085fa30,0.4976,0.4976,1.0,0.0,0.0,0.0,0.0,0,50,0.01
deepfool,random_patch,2456fcb4-82bd-4fa9-8ef2-8e1250c3ff50,0.517,0.5,0.0,0.01709,7.7335839845049e-05,220.98219639778983,1.763065678782992,97586,50,0.01
deepfool,random_patch,b090dd7d-b4d9-4ebe-b36d-95f83510e955,0.5166,0.5,0.0,0.0166,9.325638839518193e-05,178.02064592847938,1.7338688238178337,89341,50,0.01
